sharpe_ls,mean_ann,win_rate,n_days,signal
1.2818289829974712,1.0275235458864636,0.49748743718592964,199,neighbor_lag
0.9134102141229314,1.0177389712810974,0.5439330543933054,239,momentum_20d
-1.3821542228531412,-0.9068904442521903,0.4806201550387597,258,reversal_1d
