Date,open,high,low,close,volume
1995-08-10,32.88814574070712,32.96135252031915,32.6410728595165,32.77833557128906,280800
1995-08-11,32.75088224352109,32.787485632449304,32.45805513209536,32.59531784057617,257200
1995-08-14,32.67767974755866,32.88814926147461,32.60447296010964,32.88814926147461,254800
1995-08-15,32.878990312655525,32.878990312655525,32.59531408117979,32.8240852355957,44400
1995-08-16,32.79665020329441,32.915611267089844,32.76004679904966,32.915611267089844,374900
1995-08-17,32.93389402223278,32.93389402223278,32.7417262605026,32.860687255859375,353800
1995-08-18,33.025416430180194,33.0345672798422,32.86985198592609,32.89730453491211,85400
1995-08-21,33.03458035308115,33.17184315233217,32.79665816771269,32.805809020996094,266700
1995-08-22,32.85155608553133,32.92476289574978,32.6868407625398,32.86985778808594,220200
1995-08-23,32.897317736599824,32.915619443268305,32.75090408325195,32.75090408325195,176500
1995-08-24,32.76004211016949,32.85155060768393,32.65023191315217,32.78749465942383,167400
1995-08-25,32.842400490757896,33.025417489870506,32.842400490757896,32.97051239013672,195000
1995-08-28,33.06202060306305,33.06202060306305,32.796645956650416,32.8515510559082,293000
1995-08-29,32.88814849938311,32.9430535886976,32.65937729390604,32.93390274047852,1133100
1995-08-30,32.96136397194393,33.04372162762064,32.924760569420954,33.007118225097656,437400
1995-08-31,32.9979577653626,33.08946624502251,32.97050522146463,33.03456115722656,491900
1995-09-01,33.02542003583198,33.23588960103678,32.99796748384875,33.18098449707031,629900
1995-09-05,33.28163407330956,33.510405272603684,33.22672898547897,33.49210357666016,272200
1995-09-06,33.519552770218795,33.59275954667573,33.51040192316168,33.556156158447266,214500
1995-09-07,33.59276077070884,33.61106246548994,33.52870483897499,33.574459075927734,258800
1995-09-08,33.70259475708008,33.70259475708008,33.48297426450068,33.70259475708008,107300
1995-09-11,33.757490680239044,33.8581500452384,33.757490680239044,33.79409408569336,260700
1995-09-12,33.803217235472644,33.94963073730469,33.72085964069212,33.94963073730469,139500
1995-09-13,33.91305672185236,34.15097886830896,33.903905870065564,34.105224609375,239800
1995-09-14,34.22417206321743,34.44379241870332,34.13266358176497,34.41633987426758,457600
1995-09-15,34.38846096100016,34.489657609092994,34.268864922345,34.4068603515625,431200
1995-09-18,34.28725297593073,34.305652360409354,34.11245882338372,34.278053283691406,307500
1995-09-19,34.34245647630121,34.462052494032775,34.22286045856965,34.44365310668945,549600
1995-09-20,34.49884898354563,34.60924530029297,34.471249904358785,34.60924530029297,290800
1995-09-21,34.56322753055586,34.59082659432793,34.1860403256709,34.32403564453125,508500
1995-09-22,34.04805770640971,34.37004690384941,34.02045863234345,34.333248138427734,449900
1995-09-25,34.37005020608457,34.37005020608457,34.1584572845803,34.278053283691406,130000
1995-09-26,34.37924853638515,34.46204576325897,34.1860550070129,34.26885223388672,466600
1995-09-27,34.12165690570157,34.25965228278044,33.91006399418064,34.24125289916992,654400
1995-09-28,34.26885185241699,34.49884414672852,34.241252777099604,34.49884414672852,456200
1995-09-29,34.47125464889604,34.682847618451575,34.38845739993952,34.43445587158203,606600
1995-10-02,34.43444915693633,34.51724638974756,34.176857765968066,34.2596549987793,293100
1995-10-03,34.259648990221805,34.351645899432924,34.12165362640512,34.29644775390625,839700
1995-10-04,34.31485315398678,34.31485315398678,34.21365653610639,34.2596549987793,248800
1995-10-05,34.29644582562019,34.360843658447266,34.20444892158151,34.360843658447266,268800
1995-10-06,34.37927381210368,34.489670195765775,34.37927381210368,34.38847351074219,75300
1995-10-09,34.25965864471197,34.27805803173921,34.03886600038515,34.10326385498047,358200
1995-10-10,33.75367659286932,34.08486557006836,33.716877817624976,34.08486557006836,360800
1995-10-11,34.2044626030192,34.2044626030192,34.075666885848065,34.19526290893555,228100
1995-10-12,34.22286644593917,34.42525974212483,34.22286644593917,34.4068603515625,199800
1995-10-13,34.563240889038866,34.65523780383535,34.517242431640625,34.517242431640625,488100
1995-10-16,34.41606337001251,34.480461243198846,34.35166549682617,34.35166549682617,443600
1995-10-17,34.3884751730125,34.618467650092576,34.324077279430085,34.581668853759766,146000
1995-10-18,34.7472362831986,34.79323474266801,34.57244213721481,34.682838439941406,228100
1995-10-19,34.66443301304592,34.848426818847656,34.61843456159549,34.848426818847656,500600
1995-10-20,34.82084616753526,34.848445253004904,34.6368522644043,34.6368522644043,748400
1995-10-23,34.47124313870294,34.62763789006615,34.47124313870294,34.56324005126953,533000
1995-10-24,34.60924012747827,34.646038894227324,34.517243210605656,34.600040435791016,172200
1995-10-25,34.62764706854526,34.67364553702101,34.31485748291016,34.31485748291016,302700
1995-10-26,34.37005145415599,34.39765053187614,33.72607297401923,34.0020637512207,606800
1995-10-27,33.965264837672706,34.2596549987793,33.80887006458483,34.2596549987793,905800
1995-10-30,34.34244668140228,34.49884142921472,34.34244668140228,34.48044204711914,488700
1995-10-31,34.572440113668655,34.64603764451201,34.333248138427734,34.333248138427734,508200
1995-11-01,34.314855122300045,34.60924530029297,34.28725604311321,34.60924530029297,415700
1995-11-02,34.554049169960564,34.830039978027344,34.554049169960564,34.830039978027344,326000
1995-11-03,34.87601852416992,34.8852182125171,34.77482195235091,34.87601852416992,615000
1995-11-06,34.86682786835508,34.86682786835508,34.7472318888594,34.756431579589844,311200
1995-11-07,34.738055205877224,34.738055205877224,34.51726248211106,34.62765884399414,358200
1995-11-08,34.67363862353541,34.95882907122169,34.67363862353541,34.9404296875,357200
1995-11-09,35.07842118742584,35.07842118742584,34.90362706139356,35.06922149658203,503700
1995-11-10,34.87603667151584,35.096829306735145,34.866836978381706,35.05083084106445,795600
1995-11-13,34.98642756672076,35.124422942345475,34.92202972476255,35.0140266418457,818500
1995-11-14,34.94963301441966,35.02323055696122,34.78403854370117,34.78403854370117,341800
1995-11-15,34.82083171036394,35.142820907157265,34.802432327690035,35.13362121582031,584700
1995-11-16,35.133630618453026,35.3636229634285,35.12443092465401,35.32682418823242,577700
1995-11-17,35.38201955397181,35.4464174054741,35.33602108861303,35.437217712402344,267000
1995-11-20,35.4924154361255,35.50161512908458,35.244023726230374,35.25322341918945,448800
1995-11-21,35.29002607890185,35.53841781616211,35.28082638492925,35.53841781616211,119200
1995-11-22,35.51082154429754,35.54762032309993,35.42802429199219,35.42802429199219,351600
1995-11-24,35.46481755693105,35.520015716552734,35.43721847712021,35.520015716552734,62400
1995-11-27,35.59361462170815,35.70401094516653,35.52921676635742,35.52921676635742,273000
1995-11-28,35.50162363015717,35.90641021728516,35.41882637369917,35.90641021728516,479000
1995-11-29,35.97080968852418,35.97080968852418,35.82361455936398,35.94321060180664,549200
1995-11-30,35.94320603258613,36.035202976616304,35.82361000534692,35.860408782958984,286200
1995-12-01,35.90641021728516,35.961608388257154,35.82361296082716,35.90641021728516,465200
1995-12-04,35.98921519911642,36.34800338745117,35.943216713432484,36.34800338745117,631700
1995-12-05,36.31119028599321,36.62397986535064,36.28359120546168,36.587181091308594,567700
1995-12-06,36.679171157852224,36.81716653466883,36.504377013884536,36.66997146606445,272800
1995-12-07,36.623978844506745,36.66997731077716,36.44918467267915,36.476783752441406,289700
1995-12-08,36.633169460919945,36.64236915189456,36.36637842265609,36.59637069702149,296900
1995-12-11,36.66998366068242,36.82637847308373,36.59638610190534,36.75278091430664,186500
1995-12-12,36.5871815989133,36.71597730984737,36.5871815989133,36.64237976074219,299400
1995-12-13,36.68837021163362,36.918362502328414,36.68837021163362,36.87236404418945,390700
1995-12-14,36.90916540659262,36.97356325251639,36.5135786387752,36.60557556152344,395000
1995-12-15,36.65601049564003,36.65601049564003,36.48939226611439,36.61898422241211,416700
1995-12-18,36.29501625139689,36.29501625139689,35.90624025482492,35.915496826171875,862300
1995-12-19,35.933984512761064,36.34127336349818,35.887701688813664,36.29499053955078,1022600
1995-12-20,36.40608095085072,36.44310722184064,35.94325256347656,35.94325256347656,1349800
1995-12-21,36.15615333950034,36.23946244857753,35.98953512134596,36.12838363647461,857600
1995-12-22,36.32277250740337,36.35979877907249,36.2209502603133,36.25797653198242,332800
1995-12-26,36.40607963247997,36.45236246954135,36.33202709318177,36.4338493347168,432200
1995-12-27,36.5264230717483,36.5264230717483,36.35054825209214,36.41534423828125,151800
1995-12-28,36.34129250795787,36.52642390127401,36.28575308996303,36.37831878662109,256200
1995-12-29,36.4153344974736,36.45236076539172,36.28574255976016,36.424591064453125,339200
1996-01-02,36.378307299365765,36.8133659362793,36.3412810323944,36.8133659362793,514400
1996-01-03,36.9336971524008,37.02626280942437,36.73005270694897,36.915184020996094,610300
1996-01-04,36.96148235176183,37.10033089553254,36.26723963290831,36.56344985961914,1129700
1996-01-05,36.32279588533864,36.58197995383748,36.239486720464,36.48941421508789,302400
1996-01-08,36.6190011788716,36.67454061443106,36.57271831590538,36.62825775146485,179900
1996-01-09,36.73931224231519,36.7670819416669,35.91547782821439,35.99878692626953,415500
1996-01-10,35.95251652895007,36.026569086167264,35.332326362256026,35.52671432495117,787700
1996-01-11,35.58225090779717,35.7396125793457,35.41563266733402,35.7396125793457,513200
1996-01-12,35.83217950961933,35.84143607885457,35.35083790938678,35.68407440185547,390400
1996-01-15,35.693324978270404,35.81366035812454,35.46191078624324,35.610015869140625,154200
1996-01-16,35.78588678118015,36.072840348230486,35.48042008077174,36.04507064819336,454600
1996-01-17,35.961760177494384,36.211687468303225,35.81365511627433,35.933990478515625,407600
1996-01-18,36.07285350265796,36.08211007271253,35.767386690857165,36.05434036254883,425600
1996-01-19,36.0543198550243,36.38755618744558,36.017293595866384,36.29499053955078,169800
1996-01-22,36.26724541375735,36.3875808375396,36.202449416336144,36.30427169799805,288200
1996-01-23,36.28573196166588,36.38755416870117,36.2116794474584,36.38755416870117,362200
1996-01-24,36.44309094275244,36.75781410558038,36.42457781552727,36.68376159667969,1506500
1996-01-25,36.71156475833169,36.73007790243575,36.50792017318714,36.55420303344727,298400
1996-01-26,36.52641871416655,36.88742487986663,36.48013587241014,36.86891174316406,726300
1996-01-29,36.841131173601504,37.01700592041016,36.81336147673698,37.01700592041016,254800
1996-01-30,37.091078128526206,37.40580152667193,37.04479527585772,37.33174896240234,272100
1996-01-31,37.32248753834356,37.7297765888612,37.30397439968367,37.72052001953125,498000
1996-02-01,37.68349255885938,37.85936737060547,37.65572285174157,37.85936737060547,373900
1996-02-02,37.84085200642474,37.92416112287724,37.6186943625514,37.70200347900391,496200
1996-02-05,37.63720267026876,38.06300476639083,37.58166326642675,38.00746536254883,295300
1996-02-06,38.02598382929122,38.40550314209573,37.97044441766129,38.36847686767578,301600
1996-02-07,38.35920401664912,38.59061813354492,38.32217775794579,38.59061813354492,585100
1996-02-08,38.53508673452007,39.04419789723893,38.46103420176096,39.007171630859375,1526600
1996-02-09,38.98864535302978,39.32188163809841,38.81277064702134,38.99790191650391,804600
1996-02-12,39.07198218086162,39.470014693009695,39.03495590066179,39.29413986206055,626500
1996-02-13,39.12752536471099,39.5070447732639,39.09975565189005,39.21083450317383,1045900
1996-02-14,39.18303601654917,39.31262791454863,38.849799707407726,38.86831283569336,431400
1996-02-15,38.78501667211932,39.04420055441511,38.58137219317263,38.62765502929688,889500
1996-02-16,38.55360406080729,38.64616973682363,38.349959573571326,38.47029495239258,606100
1996-02-20,38.174102757246494,38.28518162074964,37.84086616673707,38.09079360961914,492300
1996-02-21,38.16482242047643,38.590624465429606,38.16482242047643,38.5628547668457,434000
1996-02-22,38.775742509189314,39.29411003855542,38.74797282011613,39.17377471923828,721400
1996-02-23,39.395946195340265,39.46074215947734,38.70170372244306,39.06270980834961,1430400
1996-02-26,38.95163178077111,39.034940879161546,38.48880345637982,38.50731658935547,1408400
1996-02-27,38.599890669139,38.609147237644784,38.211114791895874,38.38698959350586,601000
1996-02-28,38.69246610375338,38.94239351638528,38.211124420166016,38.211124420166016,865900
1996-02-29,37.988952091762,38.47955015727453,37.84084701538086,37.84084701538086,914300
1996-03-01,38.29443027965712,38.44253540039063,37.683496656631405,38.44253540039063,1452600
1996-03-04,38.52584337851406,38.896106169273445,38.39625140174827,38.66469192504883,652600
1996-03-05,38.57213899080396,39.02571105957031,38.553625845140026,39.02571105957031,402000
1996-03-06,38.97015446765368,39.081233292739626,38.68320083618164,38.68320083618164,624700
1996-03-07,38.75724717548916,38.89609568459648,38.6461683682033,38.87758255004883,534200
1996-03-08,38.02599103056539,38.43328012631634,36.73007118044875,37.61870193481445,2289900
1996-03-11,37.470592843039256,38.109296130136514,37.35951401050061,38.05375671386719,1511400
1996-03-12,37.80381303933592,37.94266152013661,37.26693224690656,37.75753021240234,1385300
1996-03-13,38.00747850639616,38.174096775542566,37.79457738470909,38.0167350769043,1019300
1996-03-14,38.07226697054776,38.39624687426018,38.053753833192765,38.18334579467773,725600
1996-03-15,38.12050884462472,38.27856949105365,37.93455514294362,38.15769958496094,869200
1996-03-18,38.51099931797626,38.89220428466797,38.42732017894638,38.89220428466797,917600
1996-03-19,39.23621074857469,39.23621074857469,38.67834993224425,38.80851745605469,858300
1996-03-20,38.99447357697463,38.99447357697463,38.46450576727326,38.76203155517578,744300
1996-03-21,38.80852498455557,38.82712034870725,38.538892204356216,38.66905975341797,650800
1996-03-22,38.687652653755904,38.87360628343029,38.6411642463373,38.771331787109375,344500
1996-03-25,39.12465005239461,39.16184078438359,38.59468212155182,38.69695663452149,802400
1996-03-26,38.63185907196964,38.985170899824,38.59466835324814,38.88289642333984,969400
1996-03-27,38.9386885764516,38.96658161984448,38.49239988216562,38.52959060668945,809600
1996-03-28,38.39012046318788,38.69694390113537,38.38082278325008,38.678348541259766,1001300
1996-03-29,38.789934617194575,38.789934617194575,38.30645508697067,38.492408752441406,457700
1996-04-01,38.67833994634969,38.947972604629534,38.55747013401734,38.93867492675781,773400
1996-04-02,38.98516848612332,39.0130615234375,38.85500097865713,39.0130615234375,638800
1996-04-03,38.87359633686658,39.040954560751686,38.78061954581931,39.0130615234375,288000
1996-04-04,39.01307676403101,39.10605359140001,38.97588603308341,38.98518371582031,934900
1996-04-08,38.00893037939963,38.31575393676758,37.841572075380746,38.31575393676758,2217200
1996-04-09,38.46450653726668,38.46450653726668,38.09259929494358,38.1669807434082,1180900
1996-04-10,38.10190932523636,38.269267638524376,37.33949923136878,37.48826217651367,939500
1996-04-11,37.58121474374753,37.76716830507235,36.9675679913756,37.44174957275391,1276000
1996-04-12,37.70209648259544,37.97172923179279,37.59052431051377,37.91594314575195,411300
1996-04-15,38.11118964091349,38.27854787793141,37.990319803067216,38.232059478759766,484200
1996-04-16,38.30644102494308,38.47379926243069,38.22276190619927,38.343631744384766,429700
1996-04-17,38.30642310751255,38.41799521365094,37.990302140120455,38.25063705444336,525300
1996-04-18,38.34364061818539,38.427319756294914,38.13909161391767,38.30644989013672,818600
1996-04-19,38.49240232379904,38.59467682272701,38.334341734546726,38.3994255065918,885100
1996-04-22,38.752742732504935,38.84571956247736,38.43662151059871,38.69695663452149,828900
1996-04-23,38.631860273898,38.84570691319996,38.54818115417115,38.817813873291016,225400
1996-04-24,39.013065019020665,39.013065019020665,38.59466942181954,38.678348541259766,699000
