label,total_return,bench_total_return,excess_return,ann_return,ann_vol,sharpe_rf2pct,beta_vs_twii,max_drawdown
equal_weight,0.2375510263435534,0.7424915194719597,-0.5049404931284063,0.2244057326658951,0.32665666250958164,0.6257509982974843,1.0824021844078435,-0.4010330504075523
designed_weight,0.2008119156217829,0.7424915194719597,-0.5416796038501768,0.20207914991411008,0.3320669056371165,0.5483206752108162,1.0830084823705965,-0.41257686052096143
^TWII,0.7424915194719597,0.7424915194719597,0.0,0.47718559071719485,0.25505128086054746,1.7925241903300493,0.9999999999999998,-0.26710591900106406
