Date,equal_weight,designed_weight,^TWII
2025-06-10,0.8256595505389874,0.8099663426272916,0.9741626507750418
2025-06-11,0.8358876885988644,0.8203146908676997,0.9841468124720114
2025-06-12,0.842831795117182,0.8280886220848579,0.9761633325534655
2025-06-13,0.8331853264372145,0.8186502980556665,0.9667523950995786
2025-06-16,0.8369041892617476,0.8223472887246595,0.9657429010997848
2025-06-17,0.8377653359622829,0.8233033520598554,0.9728245857682817
2025-06-18,0.8458529606972139,0.83128767303483,0.9791814638390113
2025-06-19,0.82850650866099,0.8131341193407344,0.9637106539213166
2025-06-20,0.8262487974291521,0.8101909863623796,0.9655606943190407
2025-06-23,0.8377216708872803,0.8216737446998408,0.9518203355598773
2025-06-24,0.8537155677023203,0.8372499142568488,0.9718246725945177
2025-06-25,0.8573722800308815,0.8399881462274155,0.9824172167443754
2025-06-26,0.8776200418946348,0.8615036484391254,0.985120891632731
2025-06-27,0.8722023479564185,0.8554424507877976,0.98896374384464
2025-06-30,0.8541786941547399,0.8384631239383281,0.9747705199693927
2025-07-01,0.8572932545732562,0.8407139103131264,0.9878092543080569
2025-07-02,0.8620902797063346,0.8452712101990515,0.9888612632233578
2025-07-03,0.8771147130679081,0.861405326871094,0.9947840956577044
2025-07-04,0.8630836262354481,0.8464351661177929,0.9875367995678364
2025-07-07,0.8523296275164681,0.8336861940941386,0.9823344965767794
2025-07-08,0.8396769252697898,0.8204477999740747,0.9794240640409786
2025-07-09,0.8484198452538918,0.8284192426805381,0.9866393670153546
2025-07-10,0.850495172792842,0.8300809297748739,0.9939203670825059
2025-07-11,0.8594318594211241,0.8402160429797803,0.9964509883006993
2025-07-14,0.8512389430132749,0.8317498762366905,0.9904918855963829
2025-07-15,0.8623148493886379,0.8424969870761745,1.0001698885758488
2025-07-16,0.867252156072676,0.847289091051485,1.0092343765170533
2025-07-17,0.8812799290557067,0.8624678600911605,1.0123168362059416
2025-07-18,0.8905247488101385,0.8711953494090277,1.0241358116306951
2025-07-21,0.8960692454730768,0.8768455570408668,1.0222713144508369
2025-07-22,0.8762530438471136,0.8570967468250911,1.0068263385461866
2025-07-23,0.8960078040870644,0.8775975771737464,1.0213125475031468
2025-07-24,0.9024581027289463,0.8830579582252496,1.0237240927406852
2025-07-25,0.8967837357855363,0.8766504859397037,1.0233145979710034
2025-07-28,0.9010693146627187,0.8796400516195483,1.0254431666683061
2025-07-29,0.8908585728459997,0.8697891961298306,1.0161815874487756
2025-07-30,0.8976861135755234,0.8766115864929981,1.0275778944680567
2025-07-31,0.913876869718587,0.8897873248751119,1.0311167265397008
2025-08-01,0.913876869718587,0.8897873248751119,1.0263804623005188
2025-08-04,0.9337407423997474,0.9096649469156571,1.0239522361605182
2025-08-05,0.9532288293973809,0.9276182501816146,1.0362879773892506
2025-08-06,0.950187782740182,0.9241602004744924,1.0269488961305866
2025-08-07,0.9649312697095577,0.9380882416271977,1.0513185825681148
2025-08-08,0.9801763203270636,0.953870135439425,1.0520846209350458
2025-08-11,0.9889572816729294,0.9629203763583385,1.0570881217859858
2025-08-12,0.98639666826638,0.9618298090764208,1.058089318106093
2025-08-13,0.9976649597011976,0.9727423873111374,1.0673596227207578
2025-08-14,0.9951186043524801,0.9701121484425669,1.0615817858232004
2025-08-15,1.0232487501706808,0.9978494017819529,1.065803080663284
2025-08-18,1.0329645372230831,1.0091870672919427,1.0722869046789076
2025-08-19,1.0200577343310442,0.9971033706608496,1.0666360992693338
2025-08-20,1.0002291771192087,0.9792592638180139,1.0347484584065973
2025-08-21,1.0098849615106666,0.9875559626952869,1.0494948894419724
2025-08-22,0.9974325494638191,0.9744286419729216,1.0408377576932109
2025-08-25,1.036177969201658,1.0132153388818492,1.0633022284402545
2025-08-26,1.0414397096278822,1.0184296961815709,1.064516255967165
2025-08-27,1.052392301866381,1.0286324634487938,1.0739241138698283
2025-08-28,1.0586725584306975,1.0365294122010709,1.0615095019125296
2025-08-29,1.0408992539236288,1.0178510072213156,1.0613627955139493
2025-09-01,1.0086626621956705,0.9857248057938532,1.0542951399121387
2025-09-02,0.9954326705857554,0.9724872711794884,1.0518883850876153
2025-09-03,0.9966296076436763,0.9736004586763584,1.0555464642260939
2025-09-04,1.0017390172616385,0.9783271989486471,1.059030548720425
2025-09-05,1.0173647217715969,0.9929135289181773,1.0728151332568863
2025-09-08,1.0177004227380593,0.993028075100693,1.0751277051398138
2025-09-09,1.04008243956444,1.0171404671140245,1.0886086972514577
2025-09-10,1.0495615548249666,1.0246675606253866,1.1033866081437878
2025-09-11,1.032978018688492,1.0071420977021854,1.1043992672378948
2025-09-12,1.0409198489652844,1.0152032269448756,1.115739885705878
2025-09-15,1.033808974423972,1.0077112130646118,1.1105944688693727
2025-09-16,1.034981713113699,1.009406829818778,1.122528585292662
2025-09-17,1.0270153005816474,1.0016782629620358,1.11414604686136
2025-09-18,1.047984876745125,1.0215521577773243,1.1286479957467976
2025-09-19,1.0504198077654046,1.0244684746230688,1.1202829936488534
2025-09-22,1.0533546887107121,1.026740775797212,1.1335201024121868
2025-09-23,1.0504456883695987,1.0226375669404837,1.1495838970266505
2025-09-24,1.0549939722873243,1.0281625238188625,1.1473660213438563
2025-09-25,1.0514151534853926,1.0239747578156064,1.1397941747722309
2025-09-26,1.0195711528157532,0.9919446180908594,1.120368451195315
2025-09-30,1.0258172045686773,0.9981680703340507,1.1308895668653975
2025-10-01,1.0252907843031258,0.9969248095742476,1.138001106072148
2025-10-02,1.0333879411054772,1.0039564332482096,1.1553223841030145
2025-10-03,1.0427544442656418,1.0121309206119458,1.1720825850095145
2025-10-07,1.0650880725893204,1.0335451572067322,1.1918306349478593
2025-10-08,1.0643780458120322,1.0345097284101992,1.1853367168476687
2025-10-09,1.057385322937899,1.0274315432845116,1.195771177368036
2025-10-13,1.0386558201012202,1.0075900942086027,1.1791936109577277
2025-10-14,1.009895541336974,0.9800140538065679,1.1734880579708409
2025-10-15,1.0282334840860554,0.9971786925341306,1.1946232746493481
2025-10-16,1.0530342057799027,1.019651833572414,1.2109230826478836
2025-10-17,1.0362648112327872,1.0026378537997604,1.1957908522786327
2025-10-20,1.0544240943891159,1.0188201270996795,1.2127083669268175
2025-10-21,1.067069863626724,1.0334092690019854,1.2155017765161122
2025-10-22,1.0729722014833964,1.0407958296534767,1.2109686771146144
2025-10-23,1.0670845685969774,1.0357111056335377,1.2058596160911683
2025-10-27,1.0845222984862612,1.0505448632608831,1.2260667757911345
2025-10-28,1.0768469963154665,1.0435818466229008,1.2241168210648148
2025-10-29,1.0831016198631662,1.0487764794562495,1.2392547828210656
2025-10-30,1.0714398014759632,1.0383551349381623,1.2389389577344425
2025-10-31,1.066989226883988,1.0354440447788924,1.236565992430292
2025-11-03,1.0635826535469062,1.0324074701372168,1.241000118477179
2025-11-04,1.0411234101645497,1.0099253857988648,1.2314508578474879
2025-11-05,1.0435370016551218,1.0121183416970534,1.2139535321383248
2025-11-06,1.0555605600752795,1.0231034159999537,1.2219418024698856
2025-11-07,1.0399499762624311,1.008155978571235,1.21107817226924
2025-11-10,1.0453989943376238,1.011379038283466,1.220630512450155
2025-11-11,1.0428167840954918,1.009301737543398,1.2169269243880354
2025-11-12,1.0426338220087281,1.008735950748834,1.2240283695102188
2025-11-13,1.0379409861269466,1.0035398063895613,1.222121870673391
2025-11-14,1.0103983323818262,0.9778471651631028,1.1999573995414035
2025-11-17,0.9987953933199962,0.9674309156982991,1.202139004954228
2025-11-18,0.9739097022955011,0.9426922495588245,1.17186616099295
2025-11-19,0.9742275370060244,0.9427179638177048,1.1641577021073113
2025-11-20,1.000401604333112,0.9675309928818827,1.2012213842326123
2025-11-21,0.9722011194197135,0.9396859927261196,1.1577991131747907
2025-11-24,0.9643567962365535,0.9329098817221066,1.1608343530782468
2025-11-25,0.9773016983646107,0.9457788842673465,1.1787008827619125
2025-11-26,1.002738178614205,0.9711759592910187,1.2004846871453971
2025-11-27,1.004257035172041,0.9717808852434875,1.2068349783982313
2025-11-28,1.0000669948259961,0.9686765649129986,1.2099863002742084
2025-12-01,0.9992504631768966,0.9665817180872743,1.1975497892859848
2025-12-02,1.0009814352854185,0.9683822639110158,1.2072615817858232
2025-12-03,1.0084325440168067,0.9750808725807074,1.2172812438649565
2025-12-04,1.0185751048280938,0.9860958266838316,1.2173982668114627
2025-12-05,1.0259396947355548,0.9932148795747407,1.225508778217992
2025-12-08,1.0281394443355967,0.9946469199530872,1.2396506762395088
2025-12-09,1.0276158845171768,0.9933780840474324,1.2343432407913932
2025-12-10,1.0216854596870015,0.9875362032124138,1.2438969496617411
2025-12-11,1.0121978239526788,0.9792698544005769,1.227429733836954
2025-12-12,1.014983200547328,0.9830086889293487,1.2350186034834
2025-12-15,1.002848659717581,0.9715363765336925,1.2205179377443056
2025-12-16,0.9868962620620729,0.9560343974463545,1.2060523446719273
2025-12-17,0.9836775740133041,0.9531092021930389,1.2055490946760976
2025-12-18,0.976015723841729,0.9448245451070327,1.2030683450791124
2025-12-19,0.9880498848627804,0.9559355956584291,1.213046433216724
2025-12-22,1.0063590582789432,0.9739520132765992,1.2328997011552167
2025-12-23,1.005310680673568,0.9729825876089503,1.239943746864311
2025-12-24,1.00995663277555,0.9771469604954587,1.2426377553835475
2025-12-26,1.0133712297668112,0.9801144792249694,1.2506983096257789
2025-12-29,1.0237787421311844,0.9902466764032457,1.2618611695536746
2025-12-30,1.018219226999597,0.9846221125516927,1.2573166929212665
2025-12-31,1.021499305333071,0.9869582131610741,1.268549527096415
2026-01-02,1.0340848989793168,0.9994965362367728,1.2854648176242716
2026-01-05,1.0359283250441387,1.0005973606797036,1.3185423628626654
2026-01-06,1.0423472649475773,1.0075039678133357,1.3391827127681188
2026-01-07,1.0390856803790376,1.0034031844336664,1.3330146282960287
2026-01-08,1.02328680741597,0.9884948619348508,1.3297332809239337
2026-01-09,1.0291155280544868,0.9935450183172948,1.3265977845195238
2026-01-12,1.0444931250346232,1.0100744945227496,1.3387880169529296
2026-01-13,1.0519649878826034,1.0172044403701295,1.344916751603826
2026-01-14,1.0834924490057465,1.0487946627937512,1.3551899634003892
2026-01-15,1.0801254302463708,1.0464135131316503,1.349443691902876
2026-01-16,1.110708639143583,1.0778201594293662,1.3756401510177703
2026-01-19,1.1005751721561179,1.0699298742758143,1.3857395392563654
2026-01-20,1.1005878642881155,1.0703819758781608,1.3910260166475406
2026-01-21,1.084042349843297,1.0546466142863433,1.3685304082159004
2026-01-22,1.1162686513587048,1.0848430782790381,1.390416778763757
2026-01-23,1.1146333655974499,1.0836083693594825,1.3998521815412555
2026-01-26,1.1361866500461495,1.1085624432962127,1.404363809627276
2026-01-27,1.143528837576802,1.1177137404877273,1.4154622556087395
2026-01-28,1.1679113442956228,1.144849028916707,1.4367437509703793
2026-01-29,1.1615523472843952,1.136771155719363,1.4250255453051173
2026-01-30,1.158108072556556,1.1314120374645444,1.4043301056499928
2026-02-02,1.1210945870911009,1.092338816469462,1.3850711910977018
2026-02-03,1.1228367982562524,1.094709540032108,1.4100943411963116
2026-02-04,1.130366808696633,1.1026755081401418,1.4142311194639186
2026-02-05,1.0873022968694182,1.0596240549265274,1.3928339698452055
2026-02-06,1.077070416625989,1.0480015497499668,1.392030292518872
2026-02-09,1.1013485350082768,1.0740909517273092,1.4192595133539179
2026-02-10,1.0938680201240587,1.0661750725375079,1.4485319308828946
2026-02-11,1.1045710329672354,1.075103102684828,1.471865006161241
2026-02-23,1.1267619291763193,1.096412640052971,1.4792034056414811
2026-02-24,1.1413364232516783,1.1102214496444653,1.519828674300247
2026-02-25,1.1478633273992753,1.1129415776361284,1.5510238438530661
2026-02-26,1.1517981469103724,1.119896283514529,1.5510859481360801
2026-03-02,1.1769164230430862,1.1489409375627677,1.5370969156155916
2026-03-03,1.1354919598362645,1.10757495929853,1.5033092771908334
2026-03-04,1.0816093186147588,1.0556499394666599,1.4378412688093214
2026-03-05,1.1097343902736183,1.081169626006745,1.4748095703897728
2026-03-06,1.0974474814383584,1.0676811035461735,1.4715946899982593
2026-03-09,1.0332777389736751,1.0035232399783882,1.406374157774819
2026-03-10,1.061547142067228,1.0314627834372776,1.4353444371115007
2026-03-11,1.101860348526337,1.0696150094639285,1.4941354651811825
2026-03-12,1.1008196698679587,1.06856945186917,1.4708203539516416
2026-03-13,1.1027893770661996,1.0701406062750398,1.4628692948640356
2026-03-16,1.1029651047994935,1.0702220033124663,1.460337390499499
2026-03-17,1.1135270874471122,1.0799447086622824,1.4819761993461942
2026-03-18,1.117735587707121,1.0837492901229406,1.504401149185865
2026-03-19,1.095517059987372,1.0621968838388747,1.4755426746672267
2026-03-20,1.091948398569237,1.0578745760179376,1.4691568830322288
2026-03-23,1.0697390844034458,1.0374973152373024,1.4331820788938252
2026-03-24,1.075114234739471,1.0433785547024694,1.4283529148593908
2026-03-25,1.1034430098853554,1.0709128396449106,1.4645681806225228
2026-03-26,1.1001495466876061,1.0674297923051956,1.4601231906032628
2026-03-27,1.095763324562013,1.0630572171005728,1.4502672579975304
2026-03-30,1.080881444593357,1.0505101943985748,1.4242323897787983
2026-03-31,1.0404628180769413,1.009439328738947,1.3894054883590825
2026-04-01,1.0776256034558587,1.0434228589417744,1.452992831916811
2026-04-02,1.0520548394665876,1.0187968687302023,1.4266092900650684
2026-04-07,1.0611469488179175,1.0276917399139966,1.4554017253185731
2026-04-08,1.109166183668108,1.073376645215913,1.5224810233348718
2026-04-09,1.102148711183485,1.0669493980789242,1.526851248693864
2026-04-10,1.1168396824275322,1.0797678754530189,1.551232226819213
2026-04-13,1.1321682181029893,1.0958434054700077,1.5529605394005055
2026-04-14,1.1634083216129119,1.1292563001937523,1.5896997565871387
2026-04-15,1.1644993082800414,1.1324645384275767,1.608358586366228
2026-04-16,1.1721508187465794,1.1386904877033246,1.626310488053266
2026-04-17,1.18131936079519,1.1490537416288162,1.61195875283308
2026-04-20,1.203152870948761,1.169168688055917,1.6187238425271482
2026-04-21,1.2249140139166343,1.1893279262008465,1.6470309062905395
2026-04-22,1.2548772334384157,1.2183598359674164,1.6590035171041269
2026-04-23,1.2340743830830792,1.2013299162072737,1.6518066058940044
2026-04-24,1.2386259330021194,1.2034243915553104,1.705163594743035
2026-04-27,1.2315312747498217,1.1942551777436974,1.7351315631331525
2026-04-28,1.2375510263435534,1.200811915621783,1.7424915194719597
