date,sigma_252,ann_emp_drag_2x,ann_theory_drag_2x,ann_emp_drag_inv,ann_theory_drag_inv
2022-08-18,0.026077063281976433,0.18251662985097777,0.17136333381187527,0.17229831783946237,0.17136333381187527
2022-08-19,0.02607734469889027,0.18251726098101928,0.1713670324492746,0.17229896387165589,0.1713670324492746
2022-08-22,0.026091645560176197,0.18272231491283336,0.1715550399455413,0.17249796448275326,0.1715550399455413
2022-08-23,0.026102356212222084,0.18287587755982782,0.17169591595709166,0.17264698544143325,0.17169591595709166
2022-08-24,0.026157982209614152,0.18353916333542558,0.17242848838617958,0.17334675926124227,0.17242848838617958
2022-08-29,0.026273639712315604,0.1852333962361838,0.17395664422060703,0.1749092627744023,0.17395664422060703
2022-08-30,0.02626800251411941,0.1851444833829488,0.17388200493260947,0.17482209552983774,0.17388200493260947
2022-08-31,0.026272415126368454,0.18519181438114568,0.17394042873620297,0.17487021174652698,0.17394042873620297
2022-09-01,0.026300072391410786,0.1855892069696099,0.17430683956394885,0.17524974597410103,0.17430683956394885
2022-09-02,0.026306380318851803,0.18569303189611913,0.17439046266097855,0.17535083354185338,0.17439046266097855
2022-09-05,0.026268921197016057,0.1851444621278716,0.17389416765546997,0.17482743197196066,0.17389416765546997
2022-09-06,0.02626847530683172,0.18512257768477947,0.1738882643262982,0.17480713278924914,0.1738882643262982
2022-09-07,0.026248454534797135,0.1849835632360327,0.1736233040972587,0.17460109498511095,0.1736233040972587
2022-09-08,0.02625205664392045,0.18502487408563117,0.17367096046497318,0.17464307061350245,0.17367096046497318
2022-09-12,0.0262803166561712,0.18536618417568146,0.1740450709742546,0.17500118637752532,0.1740450709742546
2022-09-13,0.026278504703985645,0.18534485263432016,0.17402107198830372,0.1749794598694605,0.17402107198830372
2022-09-14,0.026301349552530186,0.1857032077185945,0.17432376904766372,0.17531949140917713,0.17432376904766372
2022-09-15,0.026293447788805477,0.18561263687810914,0.17421903994890517,0.1752270919817015,0.17421903994890517
2022-09-16,0.026298404587623007,0.18570937873227245,0.17428473313128634,0.17532035572860116,0.17428473313128634
2022-09-19,0.02629711024272267,0.18570803932294222,0.1742675777937132,0.1753186424884702,0.1742675777937132
2022-09-20,0.024554229529404583,0.15414920285038425,0.15193336732123638,0.15264130679531074,0.15193336732123638
2022-09-21,0.02264635493494394,0.13706140358960173,0.12924006274354383,0.1299549386480426,0.12924006274354383
2022-09-22,0.022654644280379492,0.13718920934927703,0.12933469268257386,0.1300789957064126,0.12933469268257386
2022-09-23,0.02265990665022876,0.13725984533719993,0.12939478508806454,0.1301480935298995,0.12939478508806454
2022-09-26,0.02268209209592322,0.13754356702528703,0.12964828006568155,0.13041976893621435,0.12964828006568155
2022-09-27,0.022681908351502113,0.13753929070605786,0.1296461795494172,0.130415518129196,0.1296461795494172
2022-09-28,0.02270220647921844,0.13786127791826475,0.12987832511431704,0.1307153695107962,0.12987832511431704
2022-09-29,0.022702126599427587,0.13785991526958374,0.12987741113838225,0.13071402081489833,0.12987741113838225
2022-09-30,0.022715806647127235,0.13805527280236418,0.1300339836506768,0.1309039812365518,0.1300339836506768
2022-10-03,0.02272418649162056,0.138168408282629,0.1301299402298995,0.13101395941803898,0.1301299402298995
2022-10-04,0.022784957269390813,0.13876256661951925,0.13082687799752726,0.13164005124558692,0.13082687799752726
2022-10-05,0.0228356856070018,0.13927643776764065,0.13141007135974098,0.13217857345483955,0.13141007135974098
2022-10-06,0.022796763744803314,0.13874597512651776,0.13096249418356745,0.131675659828523,0.13096249418356745
2022-10-07,0.022814447238915913,0.13899968321951628,0.13116574870995404,0.13191947617669036,0.13116574870995404
2022-10-11,0.023023067987850577,0.14184762212870639,0.13357553821244386,0.13446221936106958,0.13357553821244386
2022-10-12,0.023023066068644547,0.14186627271839458,0.1335755159426953,0.13448059191866604,0.1335755159426953
2022-10-13,0.022968262326821295,0.14114778101960945,0.13294035072704694,0.13380736802196613,0.13294035072704694
2022-10-14,0.023039019327435135,0.14187239900786697,0.1337606957156223,0.13457684432424688,0.1337606957156223
2022-10-17,0.023025613124723256,0.14169808532922912,0.13360507266189584,0.1344131377164852,0.13360507266189584
2022-10-18,0.02303714034903687,0.14179138165660587,0.1337388785362281,0.13450985889686776,0.1337388785362281
2022-10-19,0.023050238918383686,0.14197230011585005,0.13389100557703162,0.13468592429200724,0.13389100557703162
2022-10-20,0.023051764762531474,0.14200289912812636,0.13390873238410614,0.13471618513613176,0.13390873238410614
2022-10-21,0.023021541034660944,0.141710602321785,0.1335578206058656,0.1344130825079966,0.1335578206058656
2022-10-24,0.02301718026404904,0.1416464241660227,0.13350722800154766,0.1343500909078881,0.13350722800154766
2022-10-25,0.023038698745910805,0.1419292899587098,0.13375697325601768,0.13462028324202266,0.13375697325601768
2022-10-26,0.023047726811484925,0.14200277430885133,0.13386182321656395,0.13469543604058412,0.13386182321656395
2022-10-27,0.02306713353686949,0.1421958225612331,0.13408734770115782,0.13489422693180073,0.13408734770115782
2022-10-28,0.023013000662416114,0.141699266883203,0.13345874627106785,0.1343582888366224,0.13345874627106785
2022-10-31,0.02303094264434912,0.14186286939424475,0.13366692840999933,0.13452655523100152,0.13366692840999933
2022-11-01,0.023027420217148934,0.14182884614930835,0.1336260446280042,0.13449182250500588,0.1336260446280042
2022-11-02,0.023029579724503157,0.1418382812563712,0.1336511086563862,0.13450141989963318,0.1336511086563862
2022-11-03,0.023041138229512703,0.1419982808268062,0.13378530082970097,0.13465703613405208,0.13378530082970097
2022-11-04,0.023040297598259107,0.14199199618782699,0.13377553898091876,0.13465070794856587,0.13377553898091876
2022-11-07,0.023069410788654272,0.14227734659438984,0.13411382396219088,0.1349459784357301,0.13411382396219088
2022-11-08,0.023073079021664753,0.1423142551885298,0.13415647783607648,0.1349839458425746,0.13415647783607648
2022-11-09,0.023148534665287174,0.1430846807791153,0.13503537360180048,0.13579899828703607,0.13503537360180048
