date,EW,IV,HRP,HRP_mu,CRISP,MV_LW
2020-04-08,0.9090996695859106,0.8981526646712464,0.8759988209733675,0.8763563252434375,0.929882272575021,0.8921178295409514
2020-04-09,0.9072747730356518,0.8980953716985802,0.8768418960259247,0.8770724781563994,0.9193411483260887,0.9029224943247022
2020-04-10,0.9123445431413062,0.9033055107370297,0.8834095005696835,0.8836596066442173,0.9284636759288188,0.9070226499589419
2020-04-13,0.9085982777695284,0.9000446835177452,0.8813641028065429,0.881599851554135,0.9254584382173412,0.9020382798315362
2020-04-14,0.9344779607720276,0.9243964999086207,0.9038955029116347,0.9041786599131383,0.9520601201117683,0.9236679839493583
2020-04-15,0.9353316094919601,0.9252383056706621,0.9046863981965697,0.9049598053192603,0.95289247518932,0.9260122130052646
2020-04-16,0.9381897133531735,0.9277265150124147,0.9068255137717934,0.9070872852339674,0.9546288013021763,0.9287578548469445
2020-04-17,0.9424081068375755,0.9320962933698516,0.9106449275707653,0.9109804500126948,0.9662257644103588,0.9308768863977944
2020-04-20,0.9442638794837905,0.9325658163201537,0.9104383117934366,0.9108106854195912,0.9706031433934865,0.9344378150284732
2020-04-21,0.918733353339885,0.9079064608710149,0.8870579155321339,0.8874350039572323,0.9481092711985072,0.91243109524164
2020-04-22,0.9292044388664185,0.916950422638135,0.895768495374412,0.8961066993213272,0.9576882119462302,0.9224904125290497
2020-04-23,0.938559422986911,0.9258128263252835,0.9038891880919508,0.904150557025395,0.9606591430988753,0.9374303696840545
2020-04-24,0.9374482662040978,0.9250256831720647,0.9036717178220887,0.9039730726406747,0.965899391961692,0.9339868296002378
2020-04-27,0.9611116660142071,0.9476886209565886,0.926734876872054,0.9270766223598402,0.9937100239594642,0.9580142507620063
2020-04-28,0.9717773756583679,0.9578270804587761,0.9355393238933467,0.9358957903056605,1.0050903868504657,0.9695721548629092
2020-04-29,0.9897348132364311,0.9746215404248947,0.9504746100174303,0.9508300714722387,1.026172208357083,0.9861282038982697
2020-04-30,1.0119753621387737,0.995783725011918,0.9700127315085267,0.9704671508936183,1.0542084802380634,1.0048266953172158
2020-05-04,0.9947106096714258,0.9780200532981272,0.9519338486699108,0.9523666441537563,1.0352451163046381,0.9865695577430372
2020-05-05,0.9993753542681937,0.9834451924389308,0.9567168493136894,0.9570707097419678,1.0333280158886726,0.9861984170333227
2020-05-06,1.0012865000914173,0.9846819244260051,0.956212785875017,0.9565673851412546,1.0299996315623101,0.9826383442498672
2020-05-07,1.0120935642726665,0.9943585821700114,0.9652426419053118,0.9655799495445094,1.0397063874571244,0.9916201804955189
2020-05-08,1.0165285631471819,0.999473451820467,0.9719847616280435,0.972453886857397,1.06054221876828,1.0095955342789618
2020-05-11,1.031092134105007,1.0136091717440807,0.9864381242691245,0.9868542038722362,1.069864921898742,1.0186996170952844
2020-05-12,1.024452293002315,1.00691495931825,0.9802752417141651,0.9806196044314742,1.057888486540795,1.0065521353909428
2020-05-13,1.0314650915943275,1.0137085486512438,0.9857436796922747,0.9861866146562583,1.0781675745551482,1.0254531340058406
2020-05-14,1.0093074557476909,0.9945133114794638,0.9693039570743689,0.9697584839586524,1.0587692029254179,1.0058943014477015
2020-05-15,1.013332426099055,0.9969185320958553,0.9721140950825621,0.972664367076077,1.0737460274099222,1.0179064292976951
2020-05-18,0.9946878807570296,0.981200206759863,0.9605342615919026,0.9611213325525452,1.0583061460501084,0.9994897359034666
2020-05-19,1.007505351193281,0.9936278562943438,0.9726386595378542,0.9732882491766673,1.077875256837404,1.0176584965551387
2020-05-20,1.009479702739551,0.9954543380585069,0.9737012669884602,0.9742793063522729,1.07087818529633,1.0108455951989097
2020-05-21,1.0311247199573015,1.0144697689456248,0.9893463726902008,0.9899267441134103,1.0890294238583096,1.0295311393969546
2020-05-22,1.0106712738535535,0.9955006528994855,0.9723526411045225,0.9730112123622403,1.0822759826908557,1.0215545961256933
2020-05-25,1.0205643696747133,1.0041776811375154,0.980036990026615,0.9808038274596059,1.1018522122886123,1.03877011456155
2020-05-26,1.0318828358558938,1.0143371249193038,0.990366310989682,0.9911380014440508,1.1085397781187996,1.044446571559715
2020-05-27,1.0372761824177994,1.019515007908434,0.9955156285570361,0.9962075802765471,1.104032390771086,1.0415779115045238
2020-05-28,1.033671956525529,1.0165705153731743,0.9944598624135458,0.9951682233124944,1.1050546426468935,1.042936867613497
2020-05-29,1.038983186028556,1.0208172671541642,0.9975562217973549,0.9983463291682703,1.1234086687541849,1.0598131854396475
2020-06-01,1.0558197151782165,1.0362707930182353,1.0103201172952148,1.011002351677678,1.1231493053593542,1.0621173007592146
2020-06-02,1.0491010755596066,1.0314430830022856,1.005787173560161,1.0062984588915602,1.0987586158140057,1.039629137689446
2020-06-03,1.0660650473423552,1.0480983452404298,1.0210261776995635,1.0215215860136697,1.1091216503195758,1.0492032861801237
2020-06-04,1.071029198342743,1.0526505904990504,1.0245561550103042,1.0250457582626258,1.1121308748437346,1.052733353719092
2020-06-05,1.0784652432567996,1.0609850556448033,1.033054793486302,1.0335038352998576,1.1143056106572415,1.0550440849516995
2020-06-08,1.08053661803313,1.0639437686109456,1.037540175418194,1.0380488480599903,1.1267901312292707,1.0656747824053872
2020-06-09,1.0788270569234601,1.0624625782663095,1.0370225295265967,1.037588988404693,1.1300747012370709,1.068246066711293
2020-06-10,1.0871502032797322,1.069217555512345,1.0421036956718175,1.0427925676808611,1.1483020858753548,1.086304471282406
2020-06-11,1.0649586595472433,1.047975332683072,1.021679112842908,1.0223205495987997,1.1216480858599167,1.061019560578925
2020-06-12,1.0590541476140458,1.0408032397817637,1.0130382582490738,1.0136887439215914,1.1159000010454325,1.0561375111436488
2020-06-15,1.0501954479236435,1.0332479117580873,1.0056597974330526,1.0061991553010212,1.0961333896883596,1.0391229870029481
2020-06-16,1.0803103943011654,1.060829886491733,1.0323079406588866,1.0328984818493272,1.1309164478295581,1.0724287290640966
2020-06-17,1.078693526222028,1.0600386110925966,1.0322598757124224,1.0327885981324434,1.1264874923626533,1.068627692553004
2020-06-18,1.0858743541840865,1.0666176393711098,1.038285899125909,1.038722201642272,1.131346683779027,1.0737684600757056
2020-06-19,1.09074613039802,1.0702181131401485,1.0391888881697686,1.0396240939599992,1.135152350513864,1.077009897656383
2020-06-22,1.096443036503272,1.076009134609725,1.0447896367705691,1.0452370542798621,1.1393999836774718,1.0805884078411079
2020-06-23,1.1001582272635317,1.07810262844049,1.0457333624448781,1.0461641180770196,1.1369474550097929,1.0805652971737845
2020-06-24,1.1052731848118997,1.081212283619592,1.0482691389005876,1.0487521824378163,1.1436139294871128,1.0854338215220025
2020-06-29,1.0992171240479167,1.0754609445221337,1.0425808385476345,1.0429826618920464,1.1248315139482505,1.0675898377056945
2020-06-30,1.1108097451502428,1.0856767555624023,1.0507118635914143,1.0510096727470464,1.1271318638327796,1.0703560939919368
2020-07-01,1.1235099575680454,1.0969708764255708,1.0603817018951702,1.0606896889122988,1.1392300889454103,1.0791176374820497
2020-07-02,1.1398813525295939,1.1115454404098222,1.0718836347133873,1.0722553892384168,1.15701892422527,1.0925238026382755
2020-07-03,1.15881795237152,1.1278807864187714,1.086283051949163,1.086670652589131,1.1723733424194889,1.1076726276854008
2020-07-06,1.194442131596817,1.1604937985069401,1.115590045201097,1.11601418992578,1.2015939882025652,1.1414874113432278
2020-07-07,1.183779730585467,1.151423207295903,1.1063285739407391,1.1066351294240493,1.1777368182488528,1.1336702823901637
2020-07-08,1.1986053984290945,1.1641434317623502,1.1162398375999087,1.1165911312924974,1.1960350649444564,1.1501210259541728
2020-07-09,1.199307381501964,1.1653327858045366,1.1180006528842283,1.1183552005018411,1.1951832368067472,1.1505482833386134
2020-07-10,1.1724975442994994,1.1422517582740015,1.0979171972041313,1.0981895405910058,1.1618781906725426,1.129377398329373
2020-07-13,1.1880152526629093,1.1553014816506841,1.1076814885310362,1.1081570424003253,1.20042945952978,1.1368489656450438
2020-07-14,1.1750922426041195,1.143503468656543,1.098414265373526,1.0988622264332808,1.1855973459119433,1.1289071644349835
2020-07-15,1.165274855564651,1.1360660245286052,1.0940670798323866,1.094463789168326,1.1696444919462117,1.1198506070208787
2020-07-16,1.1690507151237326,1.1392271170500998,1.0975977032435156,1.098017606804989,1.1747600223722214,1.121449632846828
2020-07-17,1.1579412690104363,1.1300774219694434,1.0891120693467786,1.0894578975526252,1.1551790576550096,1.111270689538453
2020-07-20,1.1689520325669127,1.1387581291062085,1.0956746291262716,1.0961743641382626,1.1828883616569834,1.121283461476047
2020-07-21,1.191399995909529,1.1574509848089656,1.1095123098815307,1.1101520107357272,1.2173825175374517,1.1341763890400658
2020-07-22,1.2108062963777244,1.176172959434804,1.128766022783057,1.1294810334899377,1.2481344306906963,1.153080114903558
2020-07-23,1.218104005190696,1.1823145778022472,1.1338150920968508,1.1347084770211096,1.2758600047777855,1.1498849052905307
2020-07-24,1.1961732446102544,1.1625683066915677,1.112553629728464,1.1132273750686252,1.2196652402883534,1.1282150030713651
2020-07-27,1.1942959678665621,1.159999552161511,1.1092654002603533,1.1100844359733375,1.2360339333392223,1.1184957556132296
2020-07-28,1.1757961671315404,1.144012445333682,1.0971145774272966,1.097888801777709,1.2175168666831917,1.1009033240018258
2020-07-29,1.190090352467255,1.157910683154438,1.1102783476739757,1.1110323828609343,1.2264402736037776,1.1136924686345537
2020-07-30,1.2059258942893363,1.1727645154215995,1.1244029512282137,1.1251808348925822,1.2429840353325423,1.1260805056557655
2020-07-31,1.2108304811596249,1.1764093109874176,1.126458896604431,1.1272723817181343,1.249664093340568,1.1292620464766954
2020-08-03,1.2043068420693175,1.1694250674880078,1.1203665026864995,1.1212017693905239,1.2522059719865777,1.1218160932647094
2020-08-04,1.2197569289255448,1.182858892206632,1.130840278057261,1.1318357471950213,1.296642216741546,1.1246170843738834
2020-08-05,1.234387542894115,1.1952380570737595,1.1406303917477298,1.1416627535153667,1.3102411697456866,1.1352562953128227
2020-08-06,1.238777403003627,1.2008152070484455,1.1488395017701576,1.149853034778659,1.31591892498501,1.1377348671625578
2020-08-07,1.2300459572890412,1.1927515462124985,1.1393944689368256,1.140351633528261,1.3026514485860181,1.1371529134370901
2020-08-10,1.2300342003836884,1.1941545783440684,1.1425909663727087,1.143544579671917,1.3150221422629798,1.1395885282859286
2020-08-11,1.220862119987605,1.186006187126696,1.1348177058600848,1.1356595344127332,1.2784015843273098,1.142605758652917
2020-08-12,1.223650659855356,1.1870376303024657,1.1336336661353994,1.134392949033068,1.2642382215477217,1.1431635449021689
2020-08-13,1.2358197144020677,1.1976818160560172,1.1422291785470342,1.143097374583722,1.294304319789066,1.153581635670831
2020-08-14,1.25299123467162,1.2129506650626303,1.1534427192286272,1.1543521678291009,1.3249226953759279,1.1661559451871932
2020-08-17,1.2673727517302062,1.230401000202834,1.1737052722348502,1.1745149696558654,1.3235003874228553,1.1763321218320384
2020-08-18,1.2549611126824736,1.218776549675626,1.16318648461525,1.16395239587637,1.3066064257411973,1.1713650955244024
2020-08-19,1.2519382959565066,1.2162144866756055,1.1621373312874845,1.1629038820090192,1.3044564200603037,1.1705717839560068
2020-08-20,1.178409544027894,1.1497557889891254,1.1043240300472368,1.1049911406146071,1.21838710874041,1.1131687826925856
2020-08-21,1.2085653662454698,1.1761024442304955,1.1239324628353324,1.1246624171921324,1.2552161472966958,1.1402682497087975
2020-08-24,1.2144362836387477,1.18120133895646,1.1295730789391538,1.1303211356161418,1.267200131475835,1.1427590869587503
2020-08-25,1.230095482559144,1.196071679795606,1.1421113334059938,1.1427792768857492,1.268554659904981,1.1667333414694987
2020-08-26,1.234016090598622,1.2004768736416225,1.1453892849522884,1.1460145455080377,1.2644223961622154,1.1738172496934693
2020-08-27,1.225547819033811,1.192147634223403,1.1379562532792586,1.1385524329099748,1.250115334797793,1.169790378524718
2020-08-28,1.2167500037046075,1.1859897667038106,1.1353393351007965,1.1358553543529863,1.2301718536331503,1.159021006874388
2020-08-31,1.2148452877865727,1.1861332038260197,1.1370404904730207,1.1374106656406677,1.2016472092963213,1.1650115720811747
2020-09-01,1.230069831308745,1.1998451982345084,1.1503809619606844,1.1508206868558073,1.2301366298856016,1.1729109865122567
2020-09-02,1.2374295184466844,1.2061451464631707,1.158390950437292,1.1588268909837636,1.2319000983857318,1.1718143354276935
2020-09-03,1.2437388872499209,1.2122887008525896,1.164368771803011,1.1648963493314015,1.2606621343948425,1.1751776174486535
2020-09-04,1.2343545114984322,1.2040048354651254,1.1566596039203545,1.1571268620948576,1.2338577874684669,1.1688597760853214
2020-09-07,1.2200173236928342,1.1945905250371964,1.1510525203480413,1.1513763431805564,1.1908778194743435,1.1655790497534506
2020-09-08,1.2200357116215341,1.1955442258773423,1.1525507371191457,1.1527480001381154,1.1635952772759264,1.1733051136399393
2020-09-09,1.2181763376378474,1.1946516412900707,1.152809210705082,1.1529222512090829,1.1428925970195087,1.1726281114980937
2020-09-10,1.2191753983930889,1.1971431751399144,1.1574161674288062,1.157598965423671,1.1515279152602518,1.1691628945836445
2020-09-11,1.211522910740505,1.1894387219237854,1.1487521625445345,1.1489933730772321,1.148783561590688,1.1589395076135096
2020-09-14,1.2301515494870805,1.2049959732099271,1.1608055822570498,1.1611550300736193,1.1885441713846605,1.1744520409361743
2020-09-15,1.2368308777402564,1.211416484969378,1.1676153526629018,1.1679641071352642,1.1941185442126312,1.1821303473667188
2020-09-16,1.243503125540094,1.2165464716984034,1.1703092367695092,1.1708228775772178,1.2319099272903793,1.1855211342978373
2020-09-17,1.2436039960940326,1.2154846898058822,1.1685998440920242,1.1690974212309186,1.2301808315524232,1.1873119596021828
2020-09-18,1.2460245674390888,1.2171247978015136,1.1694377147030763,1.1699757802062005,1.2375801086865357,1.1863048664141704
2020-09-21,1.23740435158015,1.2087865025188194,1.1625966877995784,1.1631198697485372,1.2250470767400474,1.1814778241263704
2020-09-22,1.2230062207509254,1.1941985707519094,1.1477220447021252,1.148215410862057,1.2115666283617463,1.1659643364521968
2020-09-23,1.2194156139509955,1.1897903787979716,1.141741900821094,1.1422750642599282,1.2140570776227244,1.159762829867563
2020-09-24,1.1892346833116767,1.1604271148145264,1.1123517212421095,1.1129270877112876,1.1970549864094768,1.1298954167944821
2020-09-25,1.168588661858447,1.1429486496244134,1.097153702937531,1.097497476257531,1.1400499382688833,1.1245496044781773
2020-09-28,1.1956172721586986,1.1690580299699462,1.1201871359429414,1.1205158268069442,1.1563317812383345,1.1510835517587625
2020-09-29,1.1942288401126322,1.1672259575662403,1.1177315329629511,1.118056179554162,1.1606343135521728,1.1507976767844
2020-09-30,1.2051321269938604,1.1774699496495957,1.1267580162674666,1.1271095651960845,1.1774840035841354,1.1589273789097503
2020-10-05,1.2153166543327172,1.1859527144685844,1.1355270863242966,1.1360102413447197,1.1965993811798281,1.1575500453673677
2020-10-06,1.2283566476461094,1.1973067225997645,1.1457842127030604,1.1463862760206758,1.2184837380738316,1.164158667629963
2020-10-07,1.2319414769161674,1.199261416153603,1.1449556962078304,1.1455741220933122,1.225368870604214,1.1620498812176423
2020-10-08,1.2457423868563835,1.211145268792297,1.1535541958056261,1.1542498948179287,1.2496014881192388,1.1664070061113578
2020-10-12,1.2431478121441428,1.2087157123725283,1.151877652690671,1.1526878298696923,1.2601856534163853,1.1567921443372424
2020-10-13,1.247966890986174,1.2116218377727583,1.1537693713767427,1.1546574230478943,1.2692774753363496,1.1556494605984344
2020-10-14,1.2516706859342415,1.2152854187089985,1.1583387437332546,1.1592614408149937,1.2868478346996834,1.1586775290207085
2020-10-15,1.2229902200584666,1.2019349239356578,1.1716817380058007,1.1716003944802589,1.1236944088323795,1.2505469586456415
2020-10-16,1.2505708351364766,1.2159922849615559,1.160351503741428,1.1612874122033152,1.2637361640502631,1.1531616942709229
2020-10-19,1.2667333397650968,1.230399648272754,1.1712398179852548,1.17225018185303,1.2897077228160958,1.1673858189961908
2020-10-20,1.2721545583859464,1.2349228369999248,1.1744750586121586,1.1755009619389252,1.2935440086996661,1.1699353863098998
2020-10-21,1.2711200090312396,1.2333182858238325,1.1726426607417242,1.173628542194328,1.2877408908836516,1.173931109608715
2020-10-22,1.2704972917351953,1.2330158367776973,1.1711408714208897,1.1721473190962535,1.2902533048343798,1.1738896771774379
2020-10-23,1.2798504850141466,1.241322146895962,1.178137859953741,1.1791590957387628,1.3029547316734547,1.1864409397863365
2020-10-26,1.2765808646102574,1.2389828122366198,1.1766712122241156,1.1776751853439436,1.2997988605101982,1.1866491275189859
2020-10-27,1.2763925260419229,1.2387898907477755,1.1762372916881114,1.1772539404223117,1.2990589561292123,1.186157266585001
2020-10-28,1.2603881411347595,1.2262822832796738,1.168556200244048,1.1695434701201624,1.286237017802493,1.1747645771116302
2020-10-29,1.2537749437548378,1.2193500890311497,1.1620916988129608,1.1631228903947088,1.279737771495316,1.1683957731871717
2020-10-30,1.2393465237654655,1.2066463078301704,1.150405975185829,1.1513044151109444,1.2450462632844146,1.1636002279859585
2020-11-02,1.23215389086778,1.2022810195185278,1.1480576186481832,1.148845810783653,1.2287866702891546,1.1647002500887127
2020-11-03,1.2515464828212453,1.219325731056532,1.1615271087252759,1.1623924819193836,1.255870589899171,1.1796506707235879
2020-11-04,1.2683663039204354,1.2344919162013195,1.1736186235540964,1.1744855011152402,1.2672834567354907,1.192091116636097
2020-11-05,1.2758373482820125,1.2404365430475677,1.1789968833925264,1.1799344016216644,1.2872587547455727,1.1974038526354036
2020-11-06,1.2859264328745388,1.2495483345414335,1.1878106731946938,1.188826148825882,1.3028150514926236,1.2015007382016905
2020-11-09,1.3174239289877614,1.277359178267483,1.2112603849556156,1.2123768779391628,1.3295795602426193,1.2192052467946088
2020-11-10,1.301809465200667,1.2639517665707003,1.1990907268902478,1.2000774762497926,1.299160700249436,1.2231462382116565
2020-11-11,1.3108707278043281,1.274268756630944,1.2083993393876764,1.2092500004146505,1.2966550767798994,1.236173559922543
2020-11-12,1.3117276501291888,1.2733894317209908,1.2029678125005525,1.2037733920455806,1.2950305397759085,1.2404533057026474
2020-11-13,1.311711854857457,1.273369203805549,1.2024066019360862,1.2031922984568661,1.2973306191696685,1.240535102627398
2020-11-16,1.3178496375863473,1.2783848475135036,1.205437554543153,1.2062360373438956,1.3024805612370196,1.2466613042397197
2020-11-17,1.323074760953497,1.2836277985871318,1.2105566872186473,1.2113853022351202,1.3136104745471524,1.2513403765074362
2020-11-18,1.3442574459842316,1.3032130065288496,1.2309439389163486,1.2318208367067454,1.3399939451426177,1.2679896856088784
2020-11-19,1.3433994478653861,1.3023979460547392,1.230284751488032,1.2311525878420553,1.3438502186330101,1.2663574856119952
2020-11-20,1.3517806159958223,1.3094018660211544,1.2369508413139663,1.237833646001255,1.35784223899242,1.2718086296140256
2020-11-23,1.3689958186521467,1.3266658780284437,1.2550581266133418,1.2559437229525172,1.3817712713413983,1.2907647167638097
2020-11-24,1.3697110702118602,1.325982166317962,1.2524390211310164,1.2534174441624732,1.3934817595158893,1.288193951869431
2020-11-25,1.3671243569731082,1.3258091465145865,1.2571995359312116,1.2581890302307044,1.3983023412502098,1.2798915529896315
2020-11-26,1.38342942163979,1.340410316557992,1.2709551276514515,1.2719401434381417,1.4121150625068117,1.2928130103738857
2020-11-27,1.3972531766793803,1.3533869037151887,1.282600589938756,1.2836206178814686,1.4262077273070584,1.304579019796433
2020-11-30,1.391889773212103,1.3465554917249865,1.2757593198346,1.2768436592449262,1.4362761289068593,1.2988695798186425
2020-12-01,1.3970555821704667,1.3529045533404305,1.2817615858084783,1.2827332016756408,1.4324390208839497,1.3066559640448372
2020-12-02,1.405096206944315,1.3611006166419626,1.2905897398221675,1.2914796830755635,1.4293612532995532,1.3132724801648172
2020-12-03,1.408964020095058,1.363671335235701,1.2921483603558188,1.2931126603018555,1.4455797569477744,1.312217262190783
2020-12-04,1.4198072289171246,1.3763258407148422,1.3061021504237413,1.3069516185109074,1.4541137574133223,1.330593119937662
2020-12-07,1.4339006314158007,1.3898771489153936,1.3192249667404414,1.3201547938137383,1.4774167884744565,1.3386476536097731
2020-12-08,1.4551002570527987,1.4085163188328813,1.3356575574803125,1.3368439526150917,1.5317237557974857,1.3429312689521389
2020-12-09,1.4644169029121687,1.4168711132626408,1.343843281819729,1.345089707508859,1.540534913554701,1.3461994815646012
2020-12-10,1.4401705914444107,1.3953873610268728,1.323683304334733,1.3248545458010426,1.5030245300938974,1.3338383238300369
2020-12-11,1.4192991446818481,1.376999920292668,1.3073235490390986,1.3083468777893967,1.459475961555762,1.3212534829752003
2020-12-14,1.4289830591253114,1.384765537056053,1.3143595117439397,1.3154768955894742,1.4754220523163253,1.3222673511305922
2020-12-15,1.4055866157979902,1.362482695208714,1.2934933080221105,1.2945007439101255,1.4367752955524022,1.3039261153438235
2020-12-16,1.436421240696891,1.3900664064628354,1.3187260366250189,1.3198824832899279,1.4856399925284018,1.3264501562773512
2020-12-17,1.4352647695361318,1.3886596288407649,1.318203245662502,1.3193129462798756,1.4784062268038387,1.324889158294612
2020-12-18,1.4391715994517824,1.3917231685975577,1.320227683882124,1.3214854639625198,1.5052147782011414,1.3224342600421242
2020-12-21,1.447659160598416,1.4010515373696932,1.3303467920933143,1.3317074547997094,1.5293801260455442,1.331403837527667
2020-12-22,1.4150099080139766,1.3717186458948432,1.3027008200544885,1.3038226902623251,1.46834642082545,1.311299753674011
2020-12-23,1.4385008295137838,1.3927479593694863,1.3233838966509375,1.3245713494286182,1.4974537437130748,1.3288783848934977
2020-12-24,1.4525754205383745,1.4058377218777678,1.3363393220304243,1.337489558775203,1.5079593264444808,1.343832174956774
2020-12-25,1.4653296327509875,1.418969525201435,1.3493305533479885,1.3505075685796402,1.5201107247162775,1.3563517974157882
2020-12-28,1.4885494496315004,1.4411201661514208,1.3715170219547252,1.372773004565105,1.5496763866033993,1.3727356309209724
2020-12-29,1.48498101751987,1.4373820157539574,1.3674891169877046,1.3688084553450313,1.5548045596923494,1.3635573982573792
2020-12-30,1.4968175709744462,1.4488404728170772,1.37715599506466,1.3785172606726692,1.5688291941095767,1.3684279457821895
2020-12-31,1.5008569018719522,1.4522794222010436,1.3808153751400944,1.3822148961269924,1.5654507782634082,1.368094064239878
2021-01-04,1.5285099922031171,1.477425007641957,1.4052760453525024,1.4067236202432145,1.5906227734168745,1.3830674379369883
2021-01-05,1.5439205273122203,1.4918091319117748,1.4178583833509646,1.4193247050122173,1.6053111959138757,1.3981146227855774
2021-01-06,1.520532183274949,1.4714632846838036,1.3973113239236736,1.398745751068898,1.579815957520815,1.382410668598927
